Customer_ID,Age,Income,Destination,Travel_Type,Enquiry_Date,Budget,Status
TE12270,64.0,138866.0,Jaipur,Adventure,2025-12-20,101752,New
TE12271,33.0,60894.0,Kashmir,Family,2025-05-18,102779,Contacted
TE12272,33.0,117433.0,Thailand,Honeymoon,2025-09-22,93413,Converted
TE12273,32.0,74040.0,Ladakh,Family,2025-07-02,94651,Converted
TE12274,40.0,125741.0,Thailand,Leisure,2025-01-28,81060,Contacted
TE12275,26.0,160716.0,Paris,Family,2025-02-05,88435,Converted
TE12276,38.0,66552.0,Bali,Adventure,2025-05-28,78642,New
TE12277,28.0,75866.0,Kerala,Adventure,2025-03-12,122459,New
TE12278,20.0,208921.0,Bali,Honeymoon,2025-08-10,162996,Converted
TE12279,35.0,105634.0,Manali,Business,2025-02-20,91288,Converted
TE12280,50.0,64025.0,Bali,Leisure,2025-08-03,84770,Converted
TE12281,54.0,183457.0,Kashmir,Honeymoon,2025-03-16,93955,New
TE12282,34.0,184257.0,Dubai,Family,2025-03-08,61973,Contacted
TE12283,33.0,209669.0,London,Adventure,2025-05-14,111774,Converted
TE12284,55.0,194317.0,Paris,Honeymoon,2025-08-01,100441,New
TE12285,50.0,248137.0,Manali,Adventure,2025-05-26,70284,Contacted
TE12286,57.0,151370.0,Goa,Honeymoon,2025-05-08,116572,Contacted
TE12287,61.0,84542.0,Ladakh,Family,2025-05-04,85665,New
TE12288,57.0,218199.0,Kerala,Leisure,2025-05-04,51048,Contacted
TE12289,62.0,79437.0,Dubai,Honeymoon,2025-05-27,97306,New
TE12290,37.0,85523.0,Kerala,Business,2025-10-31,93295,Closed
TE12291,36.0,210211.0,Dubai,Family,2025-07-30,118615,New
TE12292,33.0,222536.0,Jaipur,Honeymoon,2025-06-03,114104,New
TE12293,29.0,96727.0,Thailand,Leisure,2025-09-30,81177,New
TE12294,53.0,187223.0,Singapore,Adventure,2025-07-11,68477,New
TE12295,52.0,231996.0,Bali,Adventure,2025-12-12,85061,New
TE12296,56.0,203310.0,Kerala,Honeymoon,2025-07-24,97716,Contacted
TE12297,26.0,19158.0,London,Adventure,2025-03-20,101931,New
TE12298,41.0,172183.0,Manali,Honeymoon,2025-07-24,95549,New
TE12299,28.0,57414.0,Dubai,Adventure,2025-10-09,81823,New
TE12300,60.0,214352.0,Goa,Honeymoon,2025-03-19,119889,Contacted
TE12301,30.0,33553.0,Kerala,Adventure,2025-03-15,61399,New
TE12302,24.0,248399.0,Kerala,Family,2025-08-07,171779,Contacted
TE12303,45.0,59140.0,Bali,Leisure,2025-11-18,111707,Converted
TE12304,60.0,115478.0,Dubai,Honeymoon,2025-05-02,45538,Converted
TE12305,61.0,72307.0,Goa,Leisure,2025-07-04,91483,New
TE12306,22.0,206829.0,Singapore,Business,2025-08-27,112044,Closed
TE12307,33.0,109292.0,London,Business,2025-08-30,72772,Converted
TE12308,25.0,190743.0,Dubai,Family,2025-02-23,32670,New
TE12309,32.0,33594.0,Manali,Business,2025-05-24,48633,Contacted
TE12310,43.0,123066.0,Dubai,Business,2025-12-28,103973,Converted
TE12311,31.0,229364.0,Paris,Leisure,2025-11-20,23588,New
TE12312,21.0,233053.0,Manali,Honeymoon,2025-10-09,34273,Contacted
TE12313,42.0,66417.0,Dubai,Adventure,2025-01-09,103789,Contacted
TE12314,20.0,109507.0,Singapore,Business,2025-06-01,77211,New
TE12315,28.0,112914.0,Dubai,Business,2025-01-19,60648,Closed
TE12316,18.0,149188.0,Paris,Business,2025-04-20,67684,New
TE12317,22.0,142662.0,Goa,Family,2025-11-11,33522,New
TE12318,38.0,42578.0,Kashmir,Leisure,2025-05-22,101956,New
TE12319,58.0,194939.0,Paris,Leisure,2025-03-03,56771,Contacted
TE12320,55.0,70380.0,Dubai,Leisure,2025-09-20,66249,Closed
TE12321,22.0,91066.0,Goa,Business,2025-10-04,97137,Converted
TE12322,19.0,213042.0,Singapore,Family,2025-08-27,76018,Closed
TE12323,34.0,178000.0,Thailand,Adventure,2025-10-22,60337,Contacted
TE12324,49.0,110000.0,Goa,Family,2025-09-13,15370,Contacted
TE12325,53.0,229694.0,Manali,Leisure,2025-08-20,97860,Contacted
TE12326,57.0,109427.0,Manali,Family,2025-11-20,87765,New
TE12327,34.0,149195.0,Kerala,Family,2025-04-28,66891,Closed
TE12328,26.0,75067.0,Kashmir,Honeymoon,2025-06-16,48691,Contacted
TE12329,19.0,60501.0,Jaipur,Leisure,2025-07-24,85447,Contacted
TE12330,25.0,132054.0,Dubai,Business,2025-09-01,101817,Contacted
TE12331,21.0,148621.0,Bali,Leisure,2025-06-23,88422,Converted
TE12332,59.0,204950.0,Bali,Family,2025-06-10,142332,New
TE12333,30.0,108690.0,Manali,Adventure,2025-03-02,109667,Converted
TE12334,57.0,225678.0,Manali,Honeymoon,2025-08-21,81245,Converted
TE12335,44.0,158913.0,Dubai,Honeymoon,2025-02-15,110840,Converted
TE12336,43.0,34266.0,Bali,Leisure,2025-06-22,86703,New
TE12337,39.0,189472.0,Bali,Family,2025-05-29,86582,New
TE12338,57.0,151358.0,Singapore,Family,2025-10-10,130373,Contacted
TE12339,20.0,108330.0,Ladakh,Family,2025-06-23,53568,Closed
TE12340,22.0,126407.0,Dubai,Leisure,2025-01-02,85816,Closed
TE12341,38.0,88015.0,Dubai,Leisure,2025-07-04,126640,Contacted
TE12342,36.0,160514.0,Goa,Family,2025-03-20,95815,New
TE12343,44.0,149533.0,Thailand,Adventure,2025-05-19,72083,New
TE12344,53.0,121768.0,Kerala,Family,2025-04-18,25284,Contacted
TE12345,46.0,84165.0,Dubai,Leisure,2025-03-02,10000,New
TE12346,30.0,110485.0,Goa,Honeymoon,2025-12-11,157666,Contacted
TE12347,33.0,133498.0,Bali,Leisure,2025-04-03,95798,Converted
TE12348,54.0,127476.0,Bali,Honeymoon,2025-07-04,64557,Contacted
TE12349,27.0,89756.0,Singapore,Business,2025-10-29,97231,Contacted
TE12350,42.0,153024.0,Manali,Adventure,2025-05-13,51831,New
TE12351,43.0,70559.0,Kashmir,Leisure,2025-12-08,73408,New
TE12352,54.0,134228.0,Bali,Leisure,2025-05-28,52067,Converted
TE12353,52.0,46199.0,Singapore,Adventure,2025-12-11,35535,Contacted
TE12354,40.0,127537.0,Singapore,Leisure,2025-06-14,11326,New
TE12355,32.0,199884.0,Thailand,Business,2025-01-06,29082,New
TE12356,35.0,207738.0,Kashmir,Business,2025-11-12,120745,New
TE12357,37.0,179169.0,Kerala,Business,2025-11-11,50459,Converted
TE12358,28.0,190991.0,Paris,Business,2025-12-17,103721,Contacted
TE12359,48.0,33300.0,Paris,Family,2025-02-15,118483,Contacted
TE12360,28.0,97200.0,Ladakh,Adventure,2025-11-04,85580,Contacted
TE12361,49.0,169786.0,,Family,2025-05-05,74550,New
TE12362,54.0,203734.0,Goa,Adventure,2025-11-03,89656,Contacted
TE12363,64.0,153221.0,Manali,Business,2025-12-17,70418,New
TE12364,23.0,216047.0,Thailand,Family,2025-03-14,127137,Closed
TE12365,54.0,81351.0,Thailand,Adventure,2025-05-16,150679,New
TE12366,22.0,53610.0,Kashmir,Honeymoon,2025-04-08,135743,Contacted
TE12367,34.0,38040.0,Paris,Adventure,2025-04-21,10000,New
TE12368,26.0,153182.0,Ladakh,Adventure,2025-08-05,69704,Converted
TE12369,25.0,172323.0,Ladakh,Adventure,2025-05-31,85146,New
TE12370,26.0,84192.0,Dubai,Leisure,2025-08-27,101207,Closed
TE12371,20.0,199809.0,Manali,Leisure,2025-09-03,24544,New
TE12372,57.0,189488.0,London,Family,2025-03-15,23979,Converted
TE12373,20.0,101551.0,Goa,Business,2025-01-16,130738,Converted
TE12374,37.0,73398.0,Kerala,Adventure,2025-09-29,65431,New
TE12375,51.0,190218.0,Singapore,Honeymoon,2025-03-08,32941,New
TE12376,65.0,173766.0,Singapore,Adventure,2025-03-14,46373,Contacted
TE12377,58.0,57622.0,Manali,Adventure,2025-08-07,98667,Converted
TE12378,24.0,77189.0,Bali,Leisure,2025-04-06,56211,Closed
TE12379,65.0,130744.0,Manali,Family,2025-03-11,93457,New
TE12380,49.0,136585.0,Ladakh,Honeymoon,2025-04-22,50745,Contacted
TE12381,26.0,56502.0,Manali,Adventure,2025-07-10,23953,New
TE12382,39.0,238086.0,Bali,Family,2025-11-04,134853,New
TE12383,62.0,108166.0,Ladakh,Family,2025-12-26,98937,Contacted
TE12384,36.0,106463.0,Manali,Adventure,2025-09-24,73319,New
TE12385,26.0,32043.0,Manali,Honeymoon,2025-11-24,66752,New
TE12386,60.0,221172.0,Bali,Family,2025-07-13,136272,Closed
TE12387,63.0,72553.0,Goa,Leisure,2025-05-29,105704,Converted
TE12388,64.0,246972.0,Manali,Family,2025-10-26,125138,Converted
TE12389,63.0,133076.0,Jaipur,Adventure,2025-04-21,64571,New
TE12390,59.0,220966.0,Kashmir,Honeymoon,2025-10-23,86773,Closed
TE12391,39.0,59556.0,Kerala,Adventure,2025-12-30,99077,Contacted
TE12392,27.0,56481.0,Paris,Business,2025-05-22,65748,Contacted
TE12393,47.0,203859.0,London,Honeymoon,2025-08-19,81656,New
TE12394,,208161.0,Jaipur,Leisure,2025-10-12,64574,Closed
TE12395,40.0,143998.0,Jaipur,Family,2025-10-13,98967,Contacted
TE12396,49.0,25458.0,Paris,Business,2025-03-17,38751,Converted
TE12397,63.0,236944.0,Dubai,Adventure,2025-12-17,105019,Converted
TE12398,31.0,109246.0,Dubai,Honeymoon,2025-07-03,95875,Converted
TE12399,30.0,235149.0,Singapore,Honeymoon,2025-01-16,77884,Converted
TE12400,53.0,220011.0,Goa,Honeymoon,2025-02-13,100733,Closed
TE12401,18.0,215546.0,Singapore,Leisure,2025-09-22,72227,New
TE12402,45.0,177791.0,Manali,Adventure,2025-06-05,61545,New
TE12403,53.0,174194.0,Paris,Adventure,2025-02-09,104030,Converted
TE12404,44.0,141596.0,Manali,Adventure,2025-07-09,105545,Contacted
TE12405,36.0,23748.0,Kerala,Business,2025-08-07,67246,Contacted
TE12406,57.0,107984.0,Bali,Leisure,2025-01-30,64243,Converted
TE12407,35.0,187486.0,Dubai,Family,2025-05-08,78596,Contacted
TE12408,52.0,206453.0,Manali,Business,2025-06-18,65680,Converted
TE12409,40.0,147819.0,Manali,Business,2025-10-12,138379,New
TE12410,19.0,182618.0,Ladakh,Honeymoon,2025-08-26,96077,Closed
TE12411,43.0,23044.0,Dubai,Business,2025-02-01,85511,New
TE12412,20.0,126670.0,Bali,Family,2025-08-12,52355,Contacted
TE12413,62.0,135792.0,Dubai,Honeymoon,2025-11-25,110865,Closed
TE12414,46.0,225057.0,Manali,Family,2025-01-20,63594,New
TE12415,35.0,90164.0,Bali,Leisure,2025-12-26,62154,New
TE12416,41.0,71348.0,Jaipur,Leisure,2025-02-04,112042,New
TE12417,47.0,99752.0,Goa,Business,2025-08-15,98556,Contacted
TE12418,30.0,57531.0,Kashmir,Leisure,2025-05-08,10000,Contacted
TE12419,31.0,147554.0,Manali,Adventure,2025-09-24,79478,New
TE12420,38.0,167131.0,Dubai,Honeymoon,2025-11-03,89393,Closed
TE12421,30.0,203860.0,Paris,Family,2025-11-07,73114,New
TE12422,54.0,243503.0,Jaipur,Family,2025-11-13,90613,Contacted
TE12423,22.0,35076.0,Ladakh,Business,2025-10-25,21661,Contacted
TE12424,57.0,75363.0,Goa,Honeymoon,2025-04-23,10000,New
TE12425,34.0,87765.0,Kashmir,Business,2025-06-19,50859,New
TE12426,44.0,75923.0,Singapore,Honeymoon,2025-09-19,94879,Closed
TE12427,25.0,209930.0,Kashmir,Business,2025-03-03,10000,Converted
TE12428,36.0,50363.0,Ladakh,Honeymoon,2025-07-30,55476,New
TE12429,54.0,24899.0,Kashmir,Family,2025-07-12,17703,Converted
TE12430,30.0,217651.0,Kerala,Business,2025-12-24,76508,Contacted
TE12431,24.0,241073.0,Dubai,Business,2025-01-19,153526,New
TE12432,43.0,70524.0,Jaipur,Leisure,2025-02-04,77399,Converted
TE12433,25.0,95222.0,Singapore,Business,2025-01-11,81237,Contacted
TE12434,33.0,134737.0,Paris,Honeymoon,2025-07-19,114373,New
TE12435,39.0,140020.0,Bali,Business,2025-07-20,85746,Closed
TE12436,45.0,247883.0,Goa,Honeymoon,2025-08-04,77475,New
TE12437,48.0,111764.0,Ladakh,Business,2025-03-30,117433,New
TE12438,50.0,20816.0,Manali,Adventure,2025-04-22,101516,New
TE12439,58.0,116080.0,Kashmir,Leisure,2025-06-01,95102,Converted
TE12440,21.0,147105.0,Manali,Leisure,2025-01-18,80143,Converted
TE12441,35.0,137918.0,Goa,Adventure,2025-10-01,72888,Closed
TE12442,18.0,136851.0,Ladakh,Adventure,2025-01-19,117101,New
TE12443,18.0,232047.0,Ladakh,Family,2025-08-31,73224,Converted
TE12444,28.0,205328.0,Bali,Leisure,2025-06-15,128094,Contacted
TE12445,46.0,76396.0,Kashmir,Leisure,2025-12-30,48350,New
TE12446,60.0,100425.0,Dubai,Family,2025-09-10,135182,New
TE12447,55.0,172879.0,Ladakh,Honeymoon,2025-06-23,101521,Converted
TE12448,49.0,113199.0,Dubai,Leisure,2025-09-12,51101,New
TE12449,55.0,117389.0,Kerala,Family,2025-02-12,102814,Contacted
TE12450,26.0,56961.0,Jaipur,Honeymoon,2025-03-07,62239,Contacted
TE12451,58.0,77013.0,Goa,Honeymoon,2025-07-01,86170,New
TE12452,60.0,189869.0,Kerala,Leisure,2025-11-09,67968,Closed
TE12453,22.0,213560.0,Bali,Honeymoon,2025-10-26,80348,Converted
TE12454,40.0,200053.0,Manali,Leisure,2025-05-18,117950,Contacted
TE12455,57.0,89417.0,Kashmir,Adventure,2025-04-14,103148,Converted
TE12456,40.0,49706.0,Kerala,Adventure,2025-12-18,45612,Contacted
TE12457,58.0,55049.0,Manali,Business,2025-07-25,47617,Converted
TE12458,62.0,109282.0,Singapore,Leisure,2025-02-13,94477,New
TE12459,40.0,138119.0,Manali,Honeymoon,2025-03-23,97012,Contacted
TE12460,20.0,225154.0,Goa,Business,2025-11-01,61394,New
TE12461,34.0,226528.0,Singapore,Business,2025-11-23,140696,Contacted
TE12462,28.0,18628.0,Goa,Adventure,2025-11-27,113472,Contacted
TE12463,40.0,182154.0,Goa,Leisure,2025-01-03,63105,New
TE12464,46.0,87312.0,Bali,Adventure,2025-10-27,59721,Closed
TE12465,40.0,63890.0,Goa,Honeymoon,2025-02-10,77027,New
TE12466,27.0,146770.0,Ladakh,Leisure,2025-10-22,73385,New
TE12467,32.0,25867.0,Ladakh,Honeymoon,2025-11-17,128966,Contacted
TE12468,50.0,95510.0,Manali,Adventure,2025-05-12,119458,Contacted
TE12469,19.0,146116.0,Jaipur,Honeymoon,2025-03-12,86227,New
TE12470,28.0,81114.0,,Honeymoon,2025-09-17,108727,Contacted
TE12471,60.0,155667.0,Singapore,Family,2025-01-25,113804,Converted
TE12472,22.0,124729.0,Goa,Honeymoon,2025-07-30,87039,New
TE12473,37.0,203463.0,Kashmir,Business,2025-05-01,99092,Closed
TE12474,27.0,60113.0,Manali,Adventure,2025-06-04,105797,New
TE12475,23.0,31247.0,Singapore,Family,2025-10-28,102066,Contacted
TE12476,38.0,140873.0,Goa,Honeymoon,2025-12-28,57742,New
TE12477,43.0,77599.0,Manali,Business,2025-05-27,61280,Converted
TE12478,26.0,181954.0,Jaipur,Family,2025-04-16,74899,Converted
TE12479,21.0,39642.0,Kerala,Adventure,2025-10-31,60267,New
TE12480,24.0,151469.0,London,Business,2025-05-31,33441,New
TE12481,49.0,247642.0,Goa,Business,2025-03-14,108658,New
TE12482,59.0,39601.0,Goa,Family,2025-11-25,97124,New
TE12483,26.0,88022.0,Dubai,Leisure,2025-12-27,38122,Closed
TE12484,33.0,213903.0,Paris,Adventure,2025-04-16,76568,Contacted
TE12485,34.0,141787.0,Thailand,Family,2025-02-27,78550,Contacted
TE12486,35.0,58595.0,Kashmir,Honeymoon,2025-02-25,91368,Closed
TE12487,29.0,67446.0,Thailand,Honeymoon,2025-08-06,47133,Converted
TE12488,20.0,195437.0,Manali,Business,2025-04-23,37610,Converted
TE12489,43.0,217728.0,Paris,Leisure,2025-08-15,103190,New
TE12490,35.0,101651.0,Bali,Family,2025-10-04,31311,New
TE12491,34.0,127929.0,Dubai,Honeymoon,2025-01-03,76857,New
TE12492,30.0,199601.0,Singapore,Business,2025-11-09,73587,New
TE12493,62.0,59047.0,Manali,Leisure,2025-01-11,80685,Contacted
TE12494,47.0,65855.0,Dubai,Business,2025-02-11,93845,New
TE12495,38.0,197668.0,Thailand,Leisure,2025-09-21,140950,Contacted
TE12496,27.0,61305.0,Manali,Leisure,2025-08-15,29018,Contacted
TE12497,56.0,196829.0,Kashmir,Business,2025-12-23,115680,New
TE12498,60.0,133310.0,Dubai,Honeymoon,2025-07-26,10000,New
TE12499,19.0,247688.0,Goa,Business,2025-06-01,133780,Contacted
TE12500,62.0,25641.0,Manali,Honeymoon,2025-09-01,13500,Contacted
TE12501,51.0,237462.0,Manali,Honeymoon,2025-10-05,170274,Converted
TE12502,22.0,70269.0,Jaipur,Family,2025-09-02,71358,Converted
TE12503,54.0,26138.0,Goa,Family,2025-05-15,130163,New
TE12504,23.0,185971.0,Singapore,Family,2025-12-16,122945,New
TE12505,20.0,141547.0,Thailand,Adventure,2025-04-20,69723,New
TE12506,23.0,212273.0,Paris,Business,2025-05-07,72409,New
TE12507,40.0,43138.0,Manali,Adventure,2025-04-12,55699,Contacted
TE12508,47.0,36742.0,Paris,Honeymoon,2025-04-20,112558,Closed
TE12509,37.0,149602.0,Ladakh,Honeymoon,2025-03-19,70179,New
TE12510,23.0,222642.0,Kerala,Family,2025-07-31,56336,New
TE12511,27.0,112137.0,Goa,Honeymoon,2025-09-23,103805,Converted
TE12512,58.0,203024.0,Kerala,Leisure,2025-06-06,53599,Contacted
TE12513,64.0,228241.0,Jaipur,Adventure,2025-12-02,73486,New
TE12514,54.0,219767.0,Dubai,Family,2025-06-22,88749,New
TE12515,22.0,136011.0,Goa,Adventure,2025-06-19,62515,Closed
TE12516,57.0,180036.0,London,Business,2025-01-26,67796,New
TE12517,51.0,139955.0,Manali,Business,2025-11-25,138724,Contacted
TE12518,43.0,174404.0,Manali,Honeymoon,2025-02-23,77852,Converted
TE12519,24.0,149564.0,Manali,Adventure,2025-03-01,72413,New
TE12520,65.0,139822.0,Kerala,Leisure,2025-12-07,78871,Converted
TE12521,39.0,119339.0,Jaipur,Honeymoon,2025-07-09,100906,New
TE12522,20.0,169447.0,Manali,Business,2025-01-25,48815,New
TE12523,28.0,192255.0,Paris,Family,2025-06-10,99953,New
TE12524,37.0,231234.0,Singapore,Business,2025-08-03,93954,Closed
TE12525,20.0,160269.0,Dubai,Business,2025-01-04,22397,New
TE12526,33.0,41321.0,Kashmir,Family,2025-10-02,147799,New
TE12527,40.0,154295.0,Dubai,Adventure,2025-09-01,136128,Closed
TE12528,63.0,91257.0,Manali,Leisure,2025-01-05,56980,New
TE12529,22.0,24220.0,Kashmir,Honeymoon,2025-08-14,45715,Closed
TE12530,45.0,34809.0,Ladakh,Family,2025-03-23,92982,Converted
TE12531,61.0,155182.0,Dubai,Leisure,2025-09-25,35095,Contacted
TE12532,56.0,237195.0,Thailand,Leisure,2025-05-18,132750,Converted
TE12533,62.0,135293.0,Jaipur,Business,2025-03-15,68604,Converted
TE12534,26.0,121302.0,Dubai,Adventure,2025-07-04,141763,New
TE12535,56.0,38569.0,Ladakh,Adventure,2025-06-11,56146,Closed
TE12536,64.0,174680.0,Bali,Honeymoon,2025-05-05,81073,Closed
TE12537,33.0,30869.0,Dubai,Adventure,2025-11-16,129352,Closed
TE12538,41.0,213140.0,Kerala,Business,2025-08-25,73687,Contacted
TE12539,43.0,207406.0,Paris,Honeymoon,2025-06-27,94523,Contacted
TE12540,41.0,247913.0,Goa,Adventure,2025-03-24,123243,Contacted
TE12541,31.0,83953.0,Kashmir,Adventure,2025-07-27,65538,New
TE12542,64.0,55533.0,Kerala,Business,2025-01-10,40839,Contacted
TE12543,63.0,87492.0,Kerala,Family,2025-11-19,33945,Contacted
TE12544,36.0,203487.0,Kerala,Business,2025-01-01,105420,Converted
TE12545,56.0,68766.0,Kerala,Adventure,2025-09-12,98607,New
TE12546,37.0,223882.0,Dubai,Leisure,2025-05-06,122158,Contacted
TE12547,56.0,53771.0,London,Business,2025-09-19,75408,Contacted
TE12548,46.0,29339.0,Singapore,Adventure,2025-05-12,34924,Contacted
TE12549,40.0,68891.0,Singapore,Business,2025-01-10,10000,Closed
TE12550,,192949.0,Jaipur,Honeymoon,2025-12-12,185379,Converted
TE12551,49.0,157729.0,Dubai,Adventure,2025-10-06,103442,New
TE12552,33.0,100296.0,Goa,Honeymoon,2025-01-17,89788,New
TE12553,28.0,170201.0,Dubai,Leisure,2025-01-12,94752,Converted
TE12554,27.0,168475.0,Manali,Adventure,2025-07-12,34903,Contacted
TE12555,65.0,146695.0,Singapore,Adventure,2025-12-15,57179,Converted
TE12556,22.0,137259.0,Thailand,Honeymoon,2025-07-30,146017,New
TE12557,56.0,41546.0,Dubai,Family,2025-01-04,108042,New
TE12558,59.0,78260.0,Dubai,Honeymoon,2025-09-12,58274,Contacted
TE12559,19.0,140426.0,Singapore,Family,2025-06-05,42061,Converted
TE12560,46.0,49371.0,Manali,Honeymoon,2025-08-21,66951,Closed
TE12561,45.0,128395.0,Kashmir,Leisure,2025-05-08,73960,Closed
TE12562,35.0,45131.0,Paris,Honeymoon,2025-01-03,156720,Contacted
TE12563,50.0,200639.0,Goa,Leisure,2025-01-07,78411,Converted
TE12564,37.0,41971.0,Manali,Leisure,2025-08-18,43366,New
TE12565,39.0,39469.0,Kashmir,Honeymoon,2025-08-20,82949,Contacted
TE12566,38.0,165967.0,Manali,Leisure,2025-04-28,94252,Closed
TE12567,56.0,69163.0,Singapore,Honeymoon,2025-01-30,40181,Contacted
TE12568,48.0,99527.0,Manali,Leisure,2025-10-09,99076,Closed
TE12569,36.0,90908.0,Manali,Leisure,2025-02-25,127312,New
TE12570,62.0,68259.0,Thailand,Business,2025-03-10,89853,New
TE12571,56.0,194734.0,Manali,Leisure,2025-06-14,57103,Contacted
TE12572,62.0,178518.0,Goa,Business,2025-09-18,66490,Closed
TE12573,53.0,73396.0,Jaipur,Adventure,2025-12-29,26941,New
TE12574,36.0,177349.0,Thailand,Honeymoon,2025-08-16,80316,Converted
TE12575,55.0,183526.0,Dubai,Business,2025-12-16,95877,New
TE12576,33.0,143087.0,Goa,Leisure,2025-08-26,53618,Converted
TE12577,31.0,152186.0,London,Adventure,2025-11-05,152890,Contacted
TE12578,39.0,234911.0,Singapore,Family,2025-03-06,112730,New
TE12579,64.0,123300.0,Thailand,Business,2025-01-21,22253,Converted
TE12580,45.0,107416.0,Bali,Leisure,2025-09-01,22971,Converted
TE12581,36.0,143048.0,Bali,Leisure,2025-12-21,50559,Contacted
TE12582,40.0,211921.0,Paris,Adventure,2025-09-26,140061,New
TE12583,31.0,182624.0,Dubai,Adventure,2025-05-05,116182,New
TE12584,49.0,35432.0,Bali,Adventure,2025-06-28,141830,Closed
TE12585,34.0,124552.0,Bali,Leisure,2025-02-10,85357,Converted
TE12586,44.0,189641.0,Kashmir,Business,2025-05-04,77668,Converted
TE12587,35.0,69949.0,Kerala,Honeymoon,2025-09-06,41337,Converted
TE12588,33.0,247320.0,Dubai,Leisure,2025-03-02,97239,Converted
TE12589,64.0,205481.0,Jaipur,Family,2025-06-25,78134,New
TE12590,34.0,214411.0,Kerala,Honeymoon,2025-04-16,76786,Contacted
TE12591,21.0,36960.0,Paris,Honeymoon,2025-06-28,141632,Converted
TE12592,36.0,152482.0,Ladakh,Business,2025-10-06,80578,New
TE12593,43.0,140447.0,Kerala,Honeymoon,2025-11-19,131584,New
TE12594,22.0,163410.0,Goa,Honeymoon,2025-05-30,29417,Contacted
TE12595,32.0,215261.0,Kerala,Leisure,2025-10-29,179084,Closed
TE12596,25.0,99963.0,Singapore,Leisure,2025-09-13,71936,Converted
TE12597,42.0,141883.0,Kashmir,Honeymoon,2025-12-02,109751,New
TE12598,52.0,175641.0,Paris,Business,2025-09-27,115320,Closed
TE12599,64.0,192740.0,Kerala,Adventure,2025-07-20,67593,New
TE12600,36.0,196732.0,Jaipur,Honeymoon,2025-09-03,113666,New
TE12601,59.0,96169.0,Kerala,Adventure,2025-04-26,115485,Closed
TE12602,28.0,249590.0,Goa,Family,2025-09-03,60040,Converted
TE12603,55.0,20232.0,Thailand,Honeymoon,2025-09-16,60454,Closed
TE12604,45.0,132251.0,Kashmir,Honeymoon,2025-08-11,86586,Converted
TE12605,54.0,159234.0,Kerala,Leisure,2025-02-07,80958,Converted
TE12606,54.0,32222.0,Kerala,Business,2025-07-08,133760,New
TE12607,43.0,122669.0,Goa,Business,2025-09-16,109593,New
TE12608,30.0,156239.0,Kerala,Family,2025-03-14,82535,Closed
TE12609,43.0,158966.0,Paris,Adventure,2025-10-14,106213,Closed
TE12610,57.0,45613.0,Bali,Family,2025-11-03,13367,Contacted
TE12611,64.0,82382.0,Goa,Business,2025-07-16,63464,Contacted
TE12612,62.0,74785.0,Bali,Family,2025-12-17,95074,New
TE12613,26.0,166462.0,Dubai,Leisure,2025-11-09,124038,New
TE12614,46.0,94277.0,Singapore,Leisure,2025-06-19,91992,Closed
TE12615,23.0,150577.0,Singapore,Business,2025-11-18,136038,New
TE12616,50.0,187599.0,Manali,Honeymoon,2025-12-06,115378,Contacted
TE12617,65.0,202968.0,Jaipur,Honeymoon,2025-02-09,67908,Closed
TE12618,20.0,60643.0,Ladakh,Leisure,2025-12-30,80099,Contacted
TE12619,49.0,227620.0,Kerala,Leisure,2025-01-02,99295,Contacted
TE12620,63.0,56454.0,Goa,Adventure,2025-06-26,69298,New
TE12621,58.0,23075.0,Jaipur,Adventure,2025-12-08,138595,New
TE12622,36.0,28431.0,Dubai,Adventure,2025-09-21,46195,New
TE12623,22.0,64641.0,Singapore,Family,2025-04-08,96064,New
TE12624,62.0,220592.0,Kerala,Adventure,2025-08-23,110741,New
TE12625,62.0,66229.0,Goa,Leisure,2025-03-20,74029,New
TE12626,45.0,178893.0,Kerala,Family,2025-03-28,66142,New
TE12627,64.0,115091.0,Bali,Honeymoon,2025-11-28,82337,New
TE12628,18.0,27267.0,Bali,Honeymoon,2025-01-18,113420,Closed
TE12629,47.0,121040.0,Goa,Adventure,2025-12-17,67505,New
TE12630,19.0,24563.0,Dubai,Adventure,2025-06-15,47588,Contacted
TE12631,62.0,128472.0,Paris,Family,2025-01-24,125270,Closed
TE12632,50.0,147612.0,Manali,Leisure,2025-10-14,98975,New
TE12633,61.0,138957.0,Paris,Business,2025-01-18,120275,Contacted
TE12634,45.0,83548.0,Goa,Business,2025-04-29,111577,Converted
TE12635,21.0,195845.0,Goa,Leisure,2025-03-29,161296,Contacted
TE12636,19.0,156441.0,Singapore,Business,2025-10-13,124024,New
TE12637,34.0,77110.0,Dubai,Leisure,2025-05-25,59657,Converted
TE12638,53.0,118828.0,Bali,Family,2025-08-27,101459,Converted
TE12639,25.0,43173.0,Goa,Honeymoon,2025-01-27,65488,Contacted
TE12640,58.0,232209.0,Kerala,Adventure,2025-09-11,69106,New
TE12641,29.0,192708.0,Paris,Adventure,2025-09-16,35562,New
TE12642,41.0,84771.0,Ladakh,Leisure,2025-04-15,74986,Converted
TE12643,27.0,174581.0,Ladakh,Honeymoon,2025-11-17,104076,New
TE12644,40.0,175562.0,Paris,Leisure,2025-06-21,82689,New
TE12645,39.0,159445.0,Singapore,Family,2025-08-31,46522,Contacted
TE12646,18.0,30540.0,Manali,Adventure,2025-03-08,31694,Closed
TE12647,45.0,221818.0,Kerala,Business,2025-12-06,158915,New
TE12648,55.0,239760.0,Goa,Business,2025-03-31,96381,New
